Groupid,Id,Matchid,Matchtype,Assists,Boosts,Damagedealt,Headshotkills,Heals,Is Duo,Is Squad,Kills,Killstreaks,Longestkill,Matchduration,Matchkillrank,Matchtypeint,Maxplace,Numenemiesknocked,Numgroups,Overallkillrank,Overallwinbasedrank,Revives,Ridedistance,Swimdistance,Teamkills,Vehicledestroys,Walkdistance,Weaponsacquired,Winplaceperc,Ln Damage Dealt,Ln Match Kill Rank,Ln Win Place Perc,Ln Win Place Perc
359cd2a1083451,edaafe9988d549,49ef56190a1ba5,squad,1,0,198,1,0,0,1,3,2,15.08,"1,364",11,3,30,1,29,0,0,1,0,0,0,0,306.5,2,0.3103,5.288267031,2.397895273,-1.170215708,-1.170215708
fb65fee8cfea97,382519cb5f2aa4,1f75974065e174,squad,1,0,383.1,1,0,0,1,3,2,34.49,"1,378",10,3,28,1,27,"1,239","1,527",1,0,0,0,0,612,4,0.8148,5.948296052,2.302585093,-0.204812595,-0.204812595
6acbe6e9b480ee,335baab2df70d9,cfbc19c13de508,squad,1,1,481.9,1,0,0,1,4,2,29.36,"1,789",7,3,30,3,29,"1,495","1,521",1,664.2,73.93,0,0,3694,5,0.6897,6.177736624,1.945910149,-0.371498559,-0.371498559
450c5fae044f77,1835facf0ab4a1,3ab27fb2c70439,squad,1,2,501.8,1,5,0,1,2,2,6.12,"1,315",14,3,27,3,26,0,0,1,0,0,0,0,963.7,4,0.5,6.218201634,2.63905733,-0.693147181,-0.693147181
e70f5aeba65fc4,d19ed30e450993,9df4966bc832b6,squad,1,3,253.4,1,7,0,1,4,2,60.01,"1,372",6,3,29,2,29,0,0,1,0,0,0,0,3134,7,0.8929,5.534969268,1.791759469,-0.113280686,-0.113280686
ec8f3a32e5a85e,04a69f0020cf10,a5220eebb1d2bd,squad,1,5,480.7,1,5,0,1,6,2,147.5,"1,805",2,3,29,3,28,"1,446","1,545",1,2918,0,0,0,3962,6,1,6.175243375,0.693147181,0,0
ece0d4861f8cf8,96fde96949d446,dedc612219f714,squad,1,5,363.5,1,7,0,1,6,2,163.4,"1,275",1,3,27,4,27,"1,370","1,363",1,1291,25.51,0,0,3149,4,1,5.895779297,0,0,0
86471fb5f81d7b,e844421b872d56,6cf08e925ecd3b,squad,1,6,592.5,1,7,0,1,3,2,34.67,"1,352",9,3,29,4,27,0,0,1,1171,24.63,0,0,2405,4,0.8571,6.384350873,2.197224577,-0.154200681,-0.154200681
027dfaeef00869,e5717112390fdf,02ceab5f102b39,squad,1,1,542.9,2,12,0,1,4,2,26.14,"1,856",4,3,26,4,24,0,0,1,3513,178.2,0,0,2823,4,0.84,6.296925141,1.386294361,-0.174353387,-0.174353387
f07f180804977b,0931064bf6b8f1,9cc758a039c43c,squad,1,3,382.7,2,9,0,1,4,2,86.12,"1,363",4,3,28,3,28,"1,340","1,484",1,0,106.8,0,0,3357,3,0.8889,5.947251392,1.386294361,-0.117770536,-0.117770536
fb2e07b8c67a9f,543382b234d938,31538960ab54e1,squad,1,4,830.2,2,2,0,1,8,2,100.9,"1,924",1,3,29,4,29,0,0,1,0,0,0,0,4811,7,1,6.721666636,0,0,0
2c67ff934012e6,5c7fa6fe29e8be,1e58ef751305d2,squad,1,4,590.5,2,3,0,1,7,2,99.63,"1,775",1,3,27,7,27,"1,748","1,560",1,1062,0,0,0,4579,5,0.9231,6.380969636,0,-0.080017708,-0.080017708
cc4ef9e19befe9,9b239c3a2bee18,9b78cab2ea0d8e,squad,1,1,816.7,3,1,0,1,8,2,148.3,"1,875",1,3,29,10,27,0,0,1,0,0,0,0,3370,5,0.8214,6.70527183,0,-0.196745077,-0.196745077
73d1298d11a992,1379664232018d,8679be1d5a803b,squad,2,0,22.05,0,0,0,1,0,0,0,"1,774",77,3,28,0,27,0,0,1,0,0,0,0,1385,1,0.1481,3.093312602,4.343805422,-1.909867558,-1.909867558
4b009e07a41f23,40ef8e37fbd105,16475e9c8d5e5f,squad,2,0,45.04,0,1,0,1,0,0,0,"1,696",64,3,25,0,25,0,0,1,0,0,0,0,517.6,8,0.2917,3.807550984,4.158883083,-1.232029402,-1.232029402
b7d20e3bce256d,a9e3c7fe5c7bcf,3ce3582731fefb,squad,2,1,86.03,0,2,0,1,0,0,0,"1,882",35,3,30,0,28,0,0,1,5307,0,0,0,1226,9,0.9655,4.454696073,3.555348061,-0.035109177,-0.035109177
ea6987e5e3454e,6360f82f6480be,fe1e3fd5730801,squad,2,2,74.91,0,0,0,1,0,0,0,"1,372",45,3,30,0,28,0,0,1,0,0,0,0,2550,3,0.8276,4.316287393,3.80666249,-0.189225333,-0.189225333
65722d437e853c,069d890d7fe8b8,f141ce352f5deb,squad,2,2,122.5,0,0,0,1,0,0,0,"1,764",36,3,29,0,27,0,0,1,1129,0,0,0,2447,8,0.9286,4.80811103,3.583518938,-0.074077203,-0.074077203
2d10dfabb64e58,d72a08aaf7b366,08c79ef87a20f3,squad,2,4,85.8,0,4,0,1,0,0,0,"1,879",54,3,28,0,28,0,0,1,2522,0,0,0,3076,6,0.6296,4.452019006,3.988984047,-0.462670582,-0.462670582
5f6bfdb61606a9,e3289a81efb07f,1d7b443a3eb6c3,squad,2,4,31.92,0,2,0,1,0,0,0,"1,812",38,3,27,0,24,0,0,1,3121,0,0,0,3541,7,1,3.463232773,3.63758616,0,0
d694c2338d4bba,f8159df22dc905,08fe69fe30cdce,squad,2,1,34.34,0,7,0,1,1,1,5.103,"1,384",32,3,30,1,29,"1,277","1,567",1,0,0,0,0,525.5,3,0.5172,3.536310855,3.465735903,-0.659325632,-0.659325632
0ff184e95c5c9f,c92a48f6594718,5c8207bb0acbce,squad,2,1,163.8,0,1,0,1,2,1,22.49,"1,392",11,3,28,1,26,"1,418","1,543",1,0,0,0,0,1892,3,0.6667,5.098646171,2.397895273,-0.405415109,-0.405415109
50dbe5e3206596,530c18bda95f27,1a2c5ce5b0ab8d,squad,2,2,142.8,0,9,0,1,1,1,93.89,"1,282",29,3,28,1,28,"1,385","1,475",1,0,0,0,0,2807,5,0.8148,4.96144505,3.36729583,-0.204812595,-0.204812595
36f537b9952657,af52b4290ce68f,35c5bf29ed82a7,squad,2,4,64.55,0,6,0,1,1,1,18.22,"1,814",28,3,27,0,26,0,0,1,1886,0,0,0,2650,4,0.5769,4.167440117,3.33220451,-0.550086338,-0.550086338
e1e741ca24668b,5fd3d319887800,72189ca85b3a5b,squad,2,5,486.4,0,4,0,1,3,1,61.83,"1,890",8,3,26,1,25,"1,396","1,479",1,4771,0,0,0,3899,5,1,6.187031331,2.079441542,0,0
1f56c764a1c914,ce420302e8c447,040816257059c2,squad,2,6,776.2,0,3,0,1,4,1,81.98,"1,391",5,3,27,5,27,0,0,1,0,0,0,0,3360,4,0.9231,6.654410219,1.609437912,-0.080017708,-0.080017708
554c310b469a54,213e065e5530a9,ca3ea47387fbd9,squad,2,0,265.1,1,0,0,1,2,1,26.49,"1,362",20,3,27,1,25,0,0,1,0,0,0,0,576.3,2,0.3077,5.580107113,2.995732274,-1.178629997,-1.178629997
ff39324775e702,4060f8fa399422,e51ca884d4bd45,squad,2,1,181.1,0,12,0,1,4,2,60.4,"1,392",6,3,29,2,27,0,0,1,649.8,0,0,0,1649,6,0.7143,5.199049365,1.791759469,-0.336452237,-0.336452237
ac2d65f225c23e,8f20dc6ca01a82,1402309d175bd2,squad,2,5,358.2,0,4,0,1,5,2,103.2,"1,335",3,3,29,3,28,0,0,1,1087,0,0,0,2507,6,0.8929,5.88109149,1.098612289,-0.113280686,-0.113280686
449f7889ca9523,30a24ab0634c08,110f6eda174a43,squad,2,3,729.4,1,2,0,1,6,2,121.3,"1,181",1,3,25,4,23,"1,886","1,679",1,821.8,0,0,0,2347,4,0.9167,6.592222278,0,-0.086975014,-0.086975014
db8d9372831ed7,3cdec9b8d532b9,717c0f619c556d,squad,2,4,671.1,1,2,0,1,5,2,235.1,"1,378",3,3,31,4,31,"1,688","1,583",1,0,0,0,0,2301,4,0.9667,6.508918157,1.098612289,-0.03386707,-0.03386707
a9f58521a05aa4,8bc8070d31e879,335a654e05d6f1,squad,2,2,312.5,2,1,0,1,3,2,115.2,"1,382",11,3,30,1,30,0,0,1,0,0,0,0,2442,7,1,5.744604469,2.397895273,0,0
8ac108f6410ff9,369ce81019b812,b3a28a15e146a7,squad,2,9,587.3,6,19,0,1,10,2,250.4,"1,834",1,3,27,7,26,"1,594","1,433",1,2595,0,0,0,3493,8,0.9615,6.375535763,0,-0.039260714,-0.039260714
773a62397b3043,9a5db7f79be142,d3ccce187f7664,squad,3,1,41.51,0,5,0,1,0,0,0,"1,330",73,3,28,0,27,0,0,1,0,0,0,0,733.2,3,0.3333,3.725934362,4.290459441,-1.098712294,-1.098712294
24a6cf96f1bc41,c7e46ca09f44c3,29f0031424d6e9,squad,3,3,147.3,0,0,0,1,0,0,0,"1,373",42,3,26,1,25,0,0,1,0,0,0,0,2725,3,0.96,4.992471323,3.737669618,-0.040821995,-0.040821995
dd7446f39cdf9c,e89017194af7c4,332d0876364696,squad,3,1,179.4,0,0,0,1,1,1,46.59,"1,319",26,3,29,1,27,"1,301","1,501",1,0,0,0,0,3194,4,0.8214,5.18961795,3.258096538,-0.196745077,-0.196745077
d20a78cebb9775,260e6d53d0e7fe,13d7044097550c,squad,3,3,357.9,0,0,0,1,1,1,53.51,"1,301",27,3,28,1,28,0,0,1,0,0,0,0,2385,6,0.7778,5.880253618,3.295836866,-0.251285857,-0.251285857
6019f846fe60c5,73309dfc74dc0d,b8eb63ddd462ba,squad,3,3,722.8,0,2,0,1,2,1,157.5,"1,959",14,3,25,2,24,0,0,1,5389,0,0,0,2401,7,0.75,6.583132559,2.63905733,-0.287682072,-0.287682072
4b170c7e15ee01,ed60ed25c349e4,87b26dcf3acc9e,squad,3,1,540.8,1,4,0,1,4,1,49.49,"1,299",10,3,29,4,29,0,0,1,0,0,0,0,1468,4,0.6786,6.293049525,2.302585093,-0.387723427,-0.387723427
d812fc5386d96b,23243ca491c2f2,b38f916892e9db,squad,3,3,260.3,1,2,0,1,2,1,145.8,"1,392",13,3,25,2,25,"1,311","1,427",1,0,0,0,0,1828,5,0.875,5.561834812,2.564949357,-0.133531393,-0.133531393
96f4ba3068a6af,eea8642b0a3ee0,31eda9a784dd45,squad,3,3,325.4,1,2,0,1,5,1,182.4,"1,329",3,3,29,3,29,996,"1,491",1,0,0,0,0,2048,4,0.9643,5.785055195,1.098612289,-0.036352829,-0.036352829
f8a41b8c146881,fa87fb55220d55,aefc47a20d3c7d,squad,3,5,370.5,2,1,0,1,3,1,136.3,"1,330",6,3,29,4,29,"1,091","1,511",1,0,161.3,0,0,2895,5,1,5.914853445,1.791759469,0,0
0cf4f0cd4b2c15,c077142743959d,d3489c76b8a8f7,squad,3,4,471.6,1,2,0,1,6,2,91.05,"1,318",2,3,29,4,28,0,0,1,0,46.99,0,0,3608,6,1,6.156131169,0.693147181,0,0
25444f7f182113,7bfefab6e76203,c18d6c20247f46,squad,3,4,950.2,2,0,0,1,5,2,72.68,"1,842",4,3,29,7,29,0,0,1,0,0,0,0,3710,5,0.9286,6.856672489,1.386294361,-0.074077203,-0.074077203
ccb04cfd403b71,d691c8015088a7,6c291f138eab68,squad,4,5,549.9,1,3,0,1,3,1,62.41,"1,920",10,3,28,3,28,0,0,1,511.6,0,0,0,2307,12,0.8148,6.309736444,2.302585093,-0.204812595,-0.204812595
41d8f3e7535bef,0baa36751fbe38,66172d53230187,squad,4,7,506.8,1,1,0,1,4,1,44.18,"1,342",7,3,27,3,27,"1,694","1,581",1,0,0,0,0,2144,3,0.6154,6.228116448,1.945910149,-0.485482816,-0.485482816
0e90fd75bde04b,0e610beca04ddd,a5a9cca0d8b3d2,squad,4,7,559.2,1,6,0,1,2,2,78.83,"1,770",13,3,29,2,29,"1,481","1,584",1,1084,0,0,0,3826,8,0.9643,6.326507191,2.564949357,-0.036352829,-0.036352829
36e9873654538e,2fd4f12b877752,fb38d1bc80d832,squad,5,8,822.8,0,5,0,1,5,1,192.4,"1,861",3,3,28,6,28,0,0,1,1061,0,0,0,3569,5,0.963,6.712713158,1.098612289,-0.037701867,-0.037701867
5df29c90ee8c61,16ed9922319186,5b91c5eb314506,squad,5,7,"1,063",2,2,0,1,10,3,94.05,"1,361",1,3,29,7,29,0,0,1,0,0,0,0,3912,4,0.9643,6.968850378,0,-0.036352829,-0.036352829
9bfb7c5b539add,87a185b3cb13fc,6badffb0a0795c,squad,7,6,290.3,0,10,0,1,2,1,75.13,"1,824",11,3,30,1,30,0,0,1,1264,0,0,0,3450,7,1,5.670914871,2.397895273,0,0
910f8bc3b01b5e,afe420dc488a27,b461b7d51b05bf,squad,0,0,19.35,0,0,0,1,0,0,0,"1,244",76,3,28,0,28,"1,321","1,495",2,0,0,0,0,302.6,1,0.2222,2.962692419,4.33073334,-1.504177402,-1.504177402
1af9bb380cc24c,d0663069fbb925,a8ee1f1a4ee8ed,squad,0,0,60.51,0,10,0,1,0,0,0,"1,961",47,3,28,0,26,998,"1,468",2,2660,0,0,0,2176,6,0.7407,4.102808641,3.850147602,-0.300159594,-0.300159594
a56307632af070,e5e2cf75dbd133,218b2e335d7b5b,squad,0,1,72.24,0,0,0,1,0,0,0,"1,874",74,3,28,0,28,0,0,2,0,0,0,0,277.8,3,0.2222,4.279993909,4.304065093,-1.504177402,-1.504177402
666d04a4f23075,2d98076ec5bd68,8e05648bad26e5,squad,0,1,37.73,0,1,0,1,0,0,0,"1,359",52,3,28,0,28,0,0,2,622.4,112.7,0,0,2940,5,0.6296,3.630455534,3.951243719,-0.462670582,-0.462670582
dd355249f97f9f,d0bba6e4860ff2,477aa4cf75770d,squad,0,1,17.68,0,1,0,1,0,0,0,"1,966",66,3,26,1,25,0,0,2,1383,0,0,0,1119,3,0.4,2.872434057,4.189654742,-0.916290732,-0.916290732
920619dbbfdd51,1698e0275968b8,72979c0c8ae8a7,squad,0,2,152.1,0,2,0,1,0,0,0,"1,844",44,3,28,0,28,0,0,2,0,28.78,0,0,4199,6,0.7778,5.024538199,3.784189634,-0.251285857,-0.251285857
0919717fdec3f1,bc067b9c291afd,a35db6df9406d7,squad,0,3,166.8,0,0,0,1,0,0,0,"1,789",42,3,30,0,27,0,0,2,2485,0,0,0,2845,9,0.8621,5.11679549,3.737669618,-0.148384006,-0.148384006
b422fdeba637b9,518aa0661407c0,98c1ebe4533683,squad,0,0,242.5,0,1,0,1,1,1,8.764,"1,821",28,3,30,0,29,"1,065","1,518",2,1181,0,0,0,1017,4,0.6207,5.49100171,3.33220451,-0.476907406,-0.476907406
c85ad397528727,174ebb7f8ae134,16580018e3f967,squad,0,0,65.1,0,0,0,1,1,1,13.92,"1,344",32,3,27,0,25,0,0,2,0,0,0,0,137.3,5,0.4231,4.175924549,3.465735903,-0.860146721,-0.860146721
d9f94444c589da,a68fdd352ae522,aeff3ee024234c,squad,0,0,100,0,0,0,1,1,1,22.79,"1,384",28,3,30,1,28,0,0,2,0,0,0,0,200.6,3,0.8621,4.605170186,3.33220451,-0.148384006,-0.148384006
3d2ae2ab92847d,24a81b76436418,e92c7299108bfc,squad,0,0,114.3,0,29,0,1,1,1,47.83,"1,888",20,3,28,1,27,"1,277","1,510",2,2828,0,0,0,3683,3,0.9259,4.738826571,2.995732274,-0.076989042,-0.076989042
09e8fa3207bccf,be7dd7b6258662,eb312494bb6b8f,squad,0,0,175,0,1,0,1,2,1,18.34,"1,891",18,3,26,1,26,"1,155","1,453",2,0,0,0,0,456.5,4,0.4,5.164785974,2.890371758,-0.916290732,-0.916290732
08a9f982bca0d4,3216ea602f9243,6652902a29a6f7,squad,0,0,238,0,0,0,1,1,1,85.57,"1,368",24,3,26,2,25,"1,574","1,575",2,369.2,0,0,0,2705,7,0.96,5.472270674,3.17805383,-0.040821995,-0.040821995
d9625ecc8e4fae,32d55a8a0dd7f8,cd3c4ac3ffb5fe,squad,0,1,189.1,0,1,0,1,1,1,7.243,"1,330",36,3,29,1,28,"1,326","1,616",2,0,0,0,0,493,2,0.5,5.242275976,3.583518938,-0.693147181,-0.693147181
3723ac6b2a7239,060f3fd17d8ea2,727e8891d62ac0,squad,0,1,100,0,1,0,1,1,1,17.71,"1,327",28,3,32,1,30,"1,549","1,613",2,0,0,0,0,800.6,3,0.5484,4.605170186,3.33220451,-0.600750331,-0.600750331
f4eddc6528121f,58b5d1a80eaabd,2461b97e006ce2,squad,0,1,122.1,0,1,0,1,2,1,11.12,"1,774",15,3,27,2,26,0,0,2,0,0,0,0,865,2,0.3077,4.804840381,2.708050201,-1.178629997,-1.178629997
df0f3f08bf9b57,3349b45b9f3693,6e9a61c8fffb90,squad,0,2,90.82,0,3,0,1,1,1,35.44,"1,292",36,3,29,0,27,0,0,2,0,0,0,0,239.2,5,0.2857,4.508879526,3.583518938,-1.25281297,-1.25281297
bc4ad921bad35a,c893c14b3664c7,458cdc3cc8762c,squad,0,2,118.2,0,2,0,1,2,1,48.06,"1,697",23,3,28,2,26,"1,432","1,545",2,2037,0,0,0,426.3,3,0.2963,4.772378105,3.135494216,-1.216382824,-1.216382824
7944455d2a784e,46773b9b99de77,e84d728aa2bfd6,squad,0,4,100,0,5,0,1,1,1,7.955,"1,335",18,3,29,1,29,0,0,2,704.8,27.55,0,0,2704,4,0.9286,4.605170186,2.890371758,-0.074077203,-0.074077203
99c1f94a917a77,676d1b3afd8789,df291d20c742dd,squad,0,4,334.4,0,1,0,1,2,1,14.76,"1,391",16,3,27,3,27,"1,000","1,500",2,0,0,0,0,605.8,3,0.6538,5.812337881,2.772588722,-0.424953785,-0.424953785
0742224186ce48,27738e2aa48e3c,5406a43ce41c4b,squad,0,5,268,0,2,0,1,2,1,6.422,"1,283",17,3,30,2,30,"1,317","1,488",2,507.7,0,0,0,1744,5,0.7241,5.590986981,2.833213344,-0.322825775,-0.322825775
981116283e8add,a29999ee7e3e3b,95c52cafff4c03,squad,0,1,217.7,1,2,0,1,1,1,81.43,"1,873",22,3,27,0,26,0,0,2,0,0,0,0,2628,4,0.9231,5.383117968,3.091042453,-0.080017708,-0.080017708
4db85ed6da865c,c1fb2a5142cda2,ca78698e6651e3,squad,0,1,151.7,1,3,0,1,1,1,17.49,"1,363",27,3,29,1,27,"1,000","1,500",2,0,0,0,0,2005,3,0.6429,5.021904886,3.295836866,-0.441766088,-0.441766088
63b535ee12876e,a426372fa5f210,1dc8636e624f7a,squad,0,1,145,1,4,0,1,1,1,21.44,"1,303",28,3,27,1,27,"1,212","1,433",2,757.1,0,0,0,639.2,4,0.7308,4.976733742,3.33220451,-0.313615454,-0.313615454
6f6df941c428e9,a7e9bab0306950,4fae2b9bb87322,squad,0,2,23.77,1,7,0,1,1,1,117.3,"1,361",24,3,32,0,31,0,0,2,0,0,0,0,1507,3,0.9677,3.168424281,3.17805383,-0.032833157,-0.032833157
c7e0f6844d883c,9a8b06e3f4140a,a5a370cf56a566,squad,0,2,236.2,1,1,0,1,1,1,88.04,"1,548",25,3,28,1,28,0,0,2,0,0,0,0,2500,3,0.7037,5.464678904,3.218875825,-0.35140315,-0.35140315
d77c377cef34bb,3fb2a97f63b546,f9bf9b8735bec8,squad,0,2,223,1,4,0,1,1,1,24.01,"1,942",22,3,27,1,25,0,0,2,4977,0,0,0,3402,6,0.9615,5.407171771,3.091042453,-0.039260714,-0.039260714
b10265af7ea35d,390858e459b9bb,b2abe271a38e23,squad,0,2,191.5,1,2,0,1,2,1,35.28,"1,447",19,3,25,1,24,"1,687","1,469",2,0,0,0,0,653.8,4,0.4167,5.254887809,2.944438979,-0.875388741,-0.875388741
3bacc4410f2890,44d7c5c5bd3e4b,2de2be898d2d8a,squad,0,2,100.2,1,4,0,1,2,1,27.09,"1,312",15,3,30,1,30,0,0,2,0,0,0,0,1565,4,0.8276,4.607168189,2.708050201,-0.189225333,-0.189225333
b93a40cc4cc52c,ef3aa010aacf7e,1d22f2a1ae993d,squad,0,1,200.9,2,0,0,1,3,1,26.33,"1,355",5,3,27,2,25,0,0,2,0,0,0,0,3274,3,1,5.302807272,1.609437912,0,0
f02901e227df7c,aea2c26452c8d1,6d7601124ed89c,squad,0,0,200,0,0,0,1,2,2,22.14,"1,302",20,3,27,2,27,"1,346","1,542",2,0,0,0,0,456.8,5,0.3077,5.298317367,2.995732274,-1.178629997,-1.178629997
2d71a778279359,43a2c5d63eeeb1,ebd015739e6e23,squad,0,2,295.9,0,5,0,1,4,2,43.5,"1,376",4,3,29,3,28,0,0,2,0,0,0,0,2197,4,0.7857,5.690021559,1.386294361,-0.241180239,-0.241180239
b0e48b3d1bbd2b,f4bf888cc909e8,fbbd4340979f6c,squad,0,6,506.6,1,4,0,1,7,2,344.1,"1,950",2,3,29,6,28,0,0,2,0,0,0,0,4948,4,0.9286,6.227721738,0.693147181,-0.074077203,-0.074077203
fbf1eaa56a1fa4,c79e8497d8a3dc,187ea91813523c,squad,0,4,756.8,2,6,0,1,5,2,23.14,"1,366",6,3,29,6,27,0,0,2,483.2,0,0,0,3096,6,0.9643,6.629099018,1.791759469,-0.036352829,-0.036352829
5e67546969cb9a,1cfd304254a228,2a523f8c147f4a,squad,0,6,725.6,1,6,0,1,7,3,169.2,"1,315",1,3,27,5,27,"1,659","1,653",2,0,0,0,0,2253,5,0.8846,6.586998899,0,-0.122619714,-0.122619714
4d842bb964e76f,a862acd91316c0,24e3c2d08090c7,squad,1,0,230.3,0,1,0,1,0,0,0,"1,330",69,3,27,1,27,0,0,2,0,0,0,0,524.2,2,0.4231,5.439382807,4.234106505,-0.860146721,-0.860146721
53d53357c32bd5,23385807d3f82f,014f0eac673783,squad,1,2,243.5,0,2,0,1,1,1,15.6,"1,857",24,3,16,1,16,"1,000","1,500",2,2150,0,0,0,1921,5,0.4,5.495116943,3.17805383,-0.916290732,-0.916290732
c41204365c6d4b,46d0ad4bf5d8e2,22f2b5dda9ddf6,squad,1,0,142.9,0,1,0,1,1,1,3.251,"1,384",29,3,28,0,28,0,0,2,0,0,0,0,391.5,3,0.5185,4.962145085,3.36729583,-0.656815251,-0.656815251
5ef6ccfa975db6,0d918af4766ec8,a944a6a40dc23d,squad,1,0,10,0,0,0,1,1,1,8.433,"1,192",42,3,26,1,26,0,0,2,0,0,0,0,263.4,2,0.12,2.302585093,3.737669618,-2.120263536,-2.120263536
cf2a9d48e0031a,89908d576c0837,dd7daf19a41a0e,squad,1,1,227.1,0,18,0,1,1,1,16.62,"1,973",29,3,31,0,30,0,0,2,1815,0,0,0,3391,1,0.7333,5.425390449,3.36729583,-0.310200384,-0.310200384
e9d8fc2df47aa6,ca96ab252f7487,209e89c8d25fd7,squad,1,1,161.6,0,2,0,1,1,1,14.95,"1,417",32,3,27,0,27,"1,473","1,520",2,0,0,0,0,538.6,3,0.5,5.085124146,3.465735903,-0.693147181,-0.693147181
b43732e7f87f5f,fd0f39ab5e035a,efbbecb0ce2c91,squad,1,2,136.8,0,0,0,1,1,1,17.85,"1,426",31,3,30,0,30,"1,389","1,477",2,0,0,0,0,1337,5,0.5862,4.918520005,3.433987204,-0.534094251,-0.534094251
0bd9f6751ba79f,08cde37fc18a1e,155ff1e9bc2b79,squad,1,2,187.1,0,1,0,1,2,1,81.6,"1,381",12,3,28,1,28,0,0,2,0,0,0,0,2211,3,0.7037,5.231643233,2.48490665,-0.35140315,-0.35140315
22f57ad4e70e1c,0876d8cd8f966b,25837467cda276,squad,1,2,246.1,0,1,0,1,1,1,16.49,"1,891",28,3,28,2,26,"1,084","1,510",2,3271,0,0,0,1118,9,0.6667,5.505737957,3.33220451,-0.405415109,-0.405415109
0ec35a29694979,b5e50f4a2eaff7,5ad8e6df99d19e,squad,1,2,478.6,0,4,0,1,2,1,23.04,"1,380",12,3,28,4,27,0,0,2,0,0,0,0,3128,7,0.8889,6.170865175,2.48490665,-0.117770536,-0.117770536
74edbe1c1994cc,864c8ddd3625cd,9a4aea6b1babe4,squad,1,3,312.2,0,2,0,1,2,1,156.3,"1,873",22,3,28,1,27,0,0,2,3339,0,0,0,3038,8,0.7407,5.743644008,3.091042453,-0.300159594,-0.300159594
e93f8526b2ce18,277ce2ddc577fa,3479eb015a3736,squad,1,3,289.8,0,2,0,1,2,1,49.75,"1,357",16,3,26,2,26,0,0,2,793.7,0,0,0,2872,6,1,5.66919103,2.772588722,0,0
3909bd217b6b46,bfa0a290af455d,f1d1de6a7e8d55,squad,1,5,180,0,2,0,1,1,1,114.1,"1,375",22,3,29,0,28,0,0,2,0,0,0,0,2671,5,0.9643,5.192956851,3.091042453,-0.036352829,-0.036352829
6f2c90bc2df4a8,d3987dd13beb7a,0922227da318fe,squad,1,5,506.1,0,2,0,1,2,1,36.27,"1,367",16,3,28,3,26,0,0,2,921.9,0,0,0,3197,3,0.7778,6.226734278,2.772588722,-0.251285857,-0.251285857
175f7ec80d48e5,a31a7c16c319e7,402655abf89a91,squad,1,6,32.28,0,1,0,1,1,1,54.09,"1,882",20,3,28,0,28,0,0,2,0.04,2.138,0,0,7332,8,0.8519,3.474447843,2.995732274,-0.16028613,-0.16028613
53fe22dafdc192,ade49e52855554,e7c8a43d2c46d5,squad,1,4,417.3,1,5,0,1,4,1,332.8,"1,994",5,3,28,2,28,0,0,2,2682,0,0,0,4584,11,0.963,6.033805388,1.609437912,-0.037701867,-0.037701867
79001ed966bd51,e68d3a852e9a98,3f8e9d2ae5a8c9,squad,1,2,213.6,2,6,0,1,2,1,9.978,"1,772",18,3,28,2,27,0,0,2,0,0,0,0,3664,4,0.5926,5.364105107,2.890371758,-0.523235644,-0.523235644
f983daa9e5a88f,17e57ae0a61cdf,eb1a23659515fc,squad,1,3,340.5,2,2,0,1,2,1,24.15,"1,352",13,3,28,2,28,0,0,2,0,0,0,0,2233,6,0.8519,5.830415126,2.564949357,-0.16028613,-0.16028613
deb5385a74331c,cf07f3003b7a9d,4417bdc9576fa0,squad,1,2,387.8,0,5,0,1,2,2,10.55,"1,383",16,3,29,2,28,0,0,2,0,0,0,0,2561,5,0.8571,5.960489743,2.772588722,-0.154200681,-0.154200681
812f2cf980206b,1fea25346dfd25,ffc364ae0cdae2,squad,1,4,644.7,3,1,0,1,6,2,33.25,"1,478",2,3,27,3,26,"1,557","1,482",2,355.4,0,0,0,2462,5,0.8077,6.468785092,0.693147181,-0.213564577,-0.213564577
aeb651fd03524f,bd9f2084c49743,cbcdf18c86431c,squad,2,0,247.8,0,1,0,1,1,1,34.3,"1,362",30,3,29,1,28,"1,000","1,500",2,0,0,0,0,1397,3,0.6786,5.512621969,3.401197382,-0.387723427,-0.387723427
2aa103e3ff2293,131b4ae934cce8,5b0bbe39954af3,squad,2,0,191.4,0,2,0,1,1,1,0.7944,"1,841",33,3,28,1,28,0,0,2,95.55,0,0,0,782.6,5,0.4074,5.254365479,3.496507561,-0.897959775,-0.897959775
bb4929c1891553,f44a649f2e0e0c,d03b58407a6ea8,squad,2,9,999.2,1,9,0,1,8,3,273.4,"1,759",1,3,27,7,27,0,0,2,3437,0,0,0,2566,6,1,6.906954959,0,0,0
2972e590d90f5f,2762fc15ded4db,eb89846da810e3,squad,3,6,672.2,2,7,0,1,6,2,91.35,"1,867",2,3,29,5,28,"1,221","1,555",2,2394,0,0,0,3073,4,0.9643,6.510555915,0.693147181,-0.036352829,-0.036352829
98ae08fe797ccf,07792869a06d9e,0fb9a6ba0441d5,squad,4,3,336.2,1,2,0,1,3,1,148.4,"1,360",5,3,28,3,27,0,0,2,0,0,0,0,2967,4,1,5.817706221,1.609437912,0,0
26105d9a371e86,b0ea6334a825e8,17877f602714f7,squad,4,6,674.8,2,13,0,1,6,1,63.67,"1,917",2,3,28,4,25,0,0,2,664.4,0,0,0,3735,7,0.9259,6.514416351,0.693147181,-0.076989042,-0.076989042
